x,t,act,stretch,stretch_prev,n 
-10.40000000,  0.20800000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 -5.20000000,  0.20800000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  0.00000000,  0.20800000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  5.20000000,  0.20800000,  1.00000000,  1.00000000,  1.00000000,  0.79220677
 10.40000000,  0.20800000,  1.00000000,  1.00000000,  1.00000000,  0.81188170
 15.60000000,  0.20800000,  1.00000000,  1.00000000,  1.00000000,  0.81237030
 20.80000000,  0.20800000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 26.00000000,  0.20800000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 31.20000000,  0.20800000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 36.40000000,  0.20800000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 41.60000000,  0.20800000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 46.80000000,  0.20800000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 52.00000000,  0.20800000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 57.20000000,  0.20800000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 62.40000000,  0.20800000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-20.80000000,  0.20900000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-15.60000000,  0.20900000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-10.40000000,  0.20900000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 -5.20000000,  0.20900000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  0.00000000,  0.20900000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  5.20000000,  0.20900000,  1.00000000,  1.00000000,  1.00000000,  0.79256204
 10.40000000,  0.20900000,  1.00000000,  1.00000000,  1.00000000,  0.81189919
 15.60000000,  0.20900000,  1.00000000,  1.00000000,  1.00000000,  0.81237094
 20.80000000,  0.20900000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 26.00000000,  0.20900000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 31.20000000,  0.20900000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 36.40000000,  0.20900000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 41.60000000,  0.20900000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 46.80000000,  0.20900000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 52.00000000,  0.20900000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 57.20000000,  0.20900000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 62.40000000,  0.20900000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-20.80000000,  0.21000000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-15.60000000,  0.21000000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-10.40000000,  0.21000000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 -5.20000000,  0.21000000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  0.00000000,  0.21000000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  5.20000000,  0.21000000,  1.00000000,  1.00000000,  1.00000000,  0.79291106
 10.40000000,  0.21000000,  1.00000000,  1.00000000,  1.00000000,  0.81191606
 15.60000000,  0.21000000,  1.00000000,  1.00000000,  1.00000000,  0.81237156
 20.80000000,  0.21000000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 26.00000000,  0.21000000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 31.20000000,  0.21000000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 36.40000000,  0.21000000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 41.60000000,  0.21000000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 46.80000000,  0.21000000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 52.00000000,  0.21000000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 57.20000000,  0.21000000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 62.40000000,  0.21000000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-20.80000000,  0.21100000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-15.60000000,  0.21100000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-10.40000000,  0.21100000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 -5.20000000,  0.21100000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  0.00000000,  0.21100000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  5.20000000,  0.21100000,  1.00000000,  1.00000000,  1.00000000,  0.79325393
 10.40000000,  0.21100000,  1.00000000,  1.00000000,  1.00000000,  0.81193235
 15.60000000,  0.21100000,  1.00000000,  1.00000000,  1.00000000,  0.81237214
 20.80000000,  0.21100000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 26.00000000,  0.21100000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 31.20000000,  0.21100000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 36.40000000,  0.21100000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 41.60000000,  0.21100000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 46.80000000,  0.21100000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 52.00000000,  0.21100000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 57.20000000,  0.21100000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 62.40000000,  0.21100000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-20.80000000,  0.21200000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-15.60000000,  0.21200000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-10.40000000,  0.21200000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 -5.20000000,  0.21200000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  0.00000000,  0.21200000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  5.20000000,  0.21200000,  1.00000000,  1.00000000,  1.00000000,  0.79359077
 10.40000000,  0.21200000,  1.00000000,  1.00000000,  1.00000000,  0.81194807
 15.60000000,  0.21200000,  1.00000000,  1.00000000,  1.00000000,  0.81237269
 20.80000000,  0.21200000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 26.00000000,  0.21200000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 31.20000000,  0.21200000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 36.40000000,  0.21200000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 41.60000000,  0.21200000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 46.80000000,  0.21200000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 52.00000000,  0.21200000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 57.20000000,  0.21200000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 62.40000000,  0.21200000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-20.80000000,  0.21300000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-15.60000000,  0.21300000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-10.40000000,  0.21300000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 -5.20000000,  0.21300000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  0.00000000,  0.21300000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  5.20000000,  0.21300000,  1.00000000,  1.00000000,  1.00000000,  0.79392168
 10.40000000,  0.21300000,  1.00000000,  1.00000000,  1.00000000,  0.81196324
 15.60000000,  0.21300000,  1.00000000,  1.00000000,  1.00000000,  0.81237321
 20.80000000,  0.21300000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 26.00000000,  0.21300000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 31.20000000,  0.21300000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 36.40000000,  0.21300000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 41.60000000,  0.21300000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 46.80000000,  0.21300000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 52.00000000,  0.21300000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 57.20000000,  0.21300000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 62.40000000,  0.21300000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-20.80000000,  0.21400000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-15.60000000,  0.21400000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-10.40000000,  0.21400000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 -5.20000000,  0.21400000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  0.00000000,  0.21400000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  5.20000000,  0.21400000,  1.00000000,  1.00000000,  1.00000000,  0.79424675
 10.40000000,  0.21400000,  1.00000000,  1.00000000,  1.00000000,  0.81197788
 15.60000000,  0.21400000,  1.00000000,  1.00000000,  1.00000000,  0.81237370
 20.80000000,  0.21400000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 26.00000000,  0.21400000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 31.20000000,  0.21400000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 36.40000000,  0.21400000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 41.60000000,  0.21400000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 46.80000000,  0.21400000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 52.00000000,  0.21400000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 57.20000000,  0.21400000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 62.40000000,  0.21400000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-20.80000000,  0.21500000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-15.60000000,  0.21500000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-10.40000000,  0.21500000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 -5.20000000,  0.21500000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  0.00000000,  0.21500000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  5.20000000,  0.21500000,  1.00000000,  1.00000000,  1.00000000,  0.79456611
 10.40000000,  0.21500000,  1.00000000,  1.00000000,  1.00000000,  0.81199201
 15.60000000,  0.21500000,  1.00000000,  1.00000000,  1.00000000,  0.81237417
 20.80000000,  0.21500000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 26.00000000,  0.21500000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 31.20000000,  0.21500000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 36.40000000,  0.21500000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 41.60000000,  0.21500000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 46.80000000,  0.21500000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 52.00000000,  0.21500000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 57.20000000,  0.21500000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 62.40000000,  0.21500000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-20.80000000,  0.21600000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-15.60000000,  0.21600000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
